result_id,cdm_name,result_type,package_name,package_version,group_name,group_level,strata_name,strata_level,variable_name,variable_level,estimate_name,estimate_type,estimate_value,additional_name,additional_level
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Antihistamines systemic,percentage,percentage,18.552036199095,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Antihistamines systemic,percentage,percentage,18.3226982680036,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antihistamines systemic,percentage,percentage,19.2173305380853,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antihistamines systemic,percentage,percentage,19.5045359385904,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antihistamines systemic,percentage,percentage,21.2931453573165,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antihistamines systemic,percentage,percentage,21.5942028985507,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antihistamines systemic,percentage,percentage,19.706498951782,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antihistamines systemic,percentage,percentage,19.7836706210747,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antihistamines systemic,percentage,percentage,20.6611570247934,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antihistamines systemic,percentage,percentage,20.8212560386473,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Antiseptics and desinfectants,count,integer,10,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Antiseptics and desinfectants,count,integer,9,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Antiseptics and desinfectants,count,integer,32,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Antiseptics and desinfectants,count,integer,33,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Antiseptics and desinfectants,count,integer,15,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Antiseptics and desinfectants,count,integer,15,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Antiseptics and desinfectants,count,integer,40,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Antiseptics and desinfectants,count,integer,41,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antiseptics and desinfectants,count,integer,76,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antiseptics and desinfectants,count,integer,90,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antiseptics and desinfectants,count,integer,92,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antiseptics and desinfectants,count,integer,91,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antiseptics and desinfectants,count,integer,78,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antiseptics and desinfectants,count,integer,80,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antiseptics and desinfectants,count,integer,81,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antiseptics and desinfectants,count,integer,82,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,3.05810397553517,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,2.75229357798165,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,2.89592760180995,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,3.00820419325433,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,4.58715596330275,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,4.58715596330275,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,3.61990950226244,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,3.73746581586144,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,2.6554856743536,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,3.14026517794836,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,4.4725328147788,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,4.39613526570048,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,2.72536687631027,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,2.79134682484299,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,3.93777345649003,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Antiseptics and desinfectants,percentage,percentage,3.96135265700483,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Progestogens,count,integer,12,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Progestogens,count,integer,8,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Progestogens,count,integer,54,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Progestogens,count,integer,62,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Progestogens,count,integer,18,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Progestogens,count,integer,18,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Progestogens,count,integer,51,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Progestogens,count,integer,51,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Progestogens,count,integer,120,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Progestogens,count,integer,113,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Progestogens,count,integer,103,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,pfizer &&& 0,Drugs prior year,Progestogens,count,integer,105,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Progestogens,count,integer,137,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Progestogens,count,integer,136,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Progestogens,count,integer,124,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,pfizer &&& 1,Drugs prior year,Progestogens,count,integer,124,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Progestogens,percentage,percentage,3.6697247706422,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Progestogens,percentage,percentage,2.44648318042813,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Progestogens,percentage,percentage,4.8868778280543,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,vaccine_brand &&& exposed,moderna &&& 0,Drugs prior year,Progestogens,percentage,percentage,5.6517775752051,table &&& window &&& value,medications &&& -365 to -1 &&& flag
1,CPRD,summarised_cohort_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,vaccine_brand &&& exposed,moderna &&& 1,Drugs prior year,Progestogens,percentage,percentage,5.5045871559633,table &&& window &&& value,medications &&& -365 to -1 &&& flag
